Symbol,Date_1,Date_2,Date_3,Date_4,Date_5,Date_6,Date_7,Date_8,Date_9,Date_10,Date_11,Risk,Resilience,Growth Potential,Financial Health,Competitive Positioning
"Waste Management, Inc.",32.84000015258789,36.54999923706055,41.060001373291016,53.02000045776367,60.63999938964844,73.3499984741211,89.81999969482422,113.68000030517578,115.2699966430664,163.02000427246094,159.5,3.4345643057200936,2.8159015001183394,4.472508994442565,2.550352657055335,2.952079951731962
"Waste Management, Inc.",33.970001220703125,42.84000015258789,54.400001525878906,57.130001068115234,71.56999969482422,81.86000061035156,113.7699966430664,112.55999755859376,158.1699981689453,162.8000030517578,177.52000427246094,4.045035015060169,2.5771432985592075,4.591247927557644,4.16020030677488,3.1119909144697315
Cintas Corporation,6.917500019073486,9.5024995803833,11.369999885559082,14.34749984741211,21.540000915527344,24.729999542236328,33.61249923706055,53.79750061035156,67.0824966430664,89.56749725341797,110.5199966430664,2.9177381233221444,3.360015728645611,3.4774094324627156,4.814541804916539,2.89288815679331
Cintas Corporation,8.8100004196167,10.732500076293944,14.914999961853027,20.434999465942383,23.45499992370605,31.51000022888184,52.54750061035156,62.24250030517578,87.09500122070312,110.91500091552734,114.75749969482422,4.083858292791687,3.33212040973985,2.610451021774455,4.5634051674347464,4.935798912950883
Cintas Corporation,10.4975004196167,14.532500267028809,21.342500686645508,22.61750030517578,31.387500762939453,47.16249847412109,62.77999877929688,81.48249816894531,104.00749969482422,112.41500091552734,150.6074981689453,3.75461700348992,3.914776530460657,3.970868764071165,2.8033933873685855,2.7643068043903205
"C.H. Robinson Worldwide, Inc.",80.44999694824219,63.650001525878906,59.18999862670898,57.02999877929688,63.36000061035156,75.19000244140625,66.54000091552734,99.66000366210938,86.66000366210938,92.16999816894533,104.4800033569336,3.7414394578002828,2.9885654669845456,4.937801986195151,3.8630716836766683,3.9440445175688743
"C.H. Robinson Worldwide, Inc.",69.83999633789062,59.93000030517578,51.06999969482422,70.08999633789062,74.80999755859375,68.68000030517578,96.22000122070312,86.69999694824219,105.12000274658205,96.77999877929688,93.13999938964844,3.4035543973833886,2.5703513080430005,3.5990878891929663,2.8107531161358974,2.781741012295608
"C.H. Robinson Worldwide, Inc.",63.15999984741211,52.38999938964844,75.3499984741211,75.2300033569336,67.91000366210938,85.62000274658203,81.16000366210938,99.01000213623048,94.62999725341795,97.56999969482422,87.25,4.956800320224218,4.1638647854973465,4.120756398608333,4.6069186151204065,2.751806014900816
"Old Dominion Freight Line, Inc.",7.217778205871582,9.755556106567385,12.463333129882812,18.61333274841309,23.86000061035156,20.433332443237305,32.133331298828125,56.0099983215332,58.79999923706055,101.12000274658205,177.8000030517578,2.89834358808658,4.290807575767415,4.8164049393592965,4.269394582912405,2.882695636454846
"Old Dominion Freight Line, Inc.",9.071110725402832,11.696666717529297,19.00666618347168,24.74666786193848,21.37333297729492,31.74666786193848,48.82666778564453,57.46666717529297,102.00499725341795,177.18499755859375,143.38499450683594,3.742774166853856,4.9428898078273,2.8783598222167814,4.844697980056669,4.971212999913556
"Old Dominion Freight Line, Inc.",11.84333324432373,17.52666664123535,26.426666259765625,23.32333374023437,29.916667938232425,49.706668853759766,54.03333282470703,99.5199966430664,151.2550048828125,149.3000030517578,208.0,2.768851280556265,2.751854147364567,3.8215916222613853,3.267315274103254,3.060887298994507
PACCAR Inc,38.08666610717773,29.17333221435547,33.54666519165039,43.926666259765625,44.133331298828125,34.560001373291016,45.70000076293945,46.040000915527344,47.186668395996094,59.706668853759766,57.20000076293945,2.5434810458590054,4.1079319199915165,2.7147648821808232,4.283621781451453,2.7512484626680984
PACCAR Inc,25.86666679382324,31.440000534057617,44.34000015258789,42.58666610717773,36.97999954223633,44.026668548583984,43.29333114624024,47.93999862670898,59.43999862670898,59.206668853759766,66.87999725341797,2.6975153890256283,3.155471504766621,4.866840899496294,3.8271595894069774,3.753312770175661
PACCAR Inc,31.02666664123535,39.43333435058594,41.686668395996094,37.413333892822266,41.79333114624024,40.573333740234375,42.95333480834961,56.63999938964844,57.926666259765625,69.57333374023438,97.72000122070312,2.8774659253865367,2.782930699449419,4.74722059932934,4.686651548620864,4.641645332739406
Union Pacific Corporation,46.540000915527344,56.400001525878906,70.1050033569336,95.7699966430664,102.62000274658205,87.33999633789062,102.56999969482422,156.3000030517578,163.67999267578125,207.38999938964844,247.9499969482422,3.3704338710603365,3.509581297117264,4.503353481903954,3.4938447686178757,2.9587713002053238
Union Pacific Corporation,54.0,66.0,93.68499755859376,110.44000244140624,82.91000366210938,108.91000366210938,149.11000061035156,167.57000732421875,208.8099975585937,243.9100036621093,210.32000732421875,4.310108908950015,2.832164063029126,4.742110197520318,4.181204830304805,4.8987190746696605
Union Pacific Corporation,64.2300033569336,88.44999694824219,116.72000122070312,82.23999786376953,109.6999969482422,143.07000732421875,166.83999633789062,192.8600006103516,225.1600036621093,212.2700042724609,245.2899932861328,3.5981615935265365,4.058342195175319,2.7878152457566614,4.0742704671496,4.861574502325257
Emerson Electric Co.,56.5,52.7400016784668,56.93000030517578,68.58999633789062,60.95000076293945,52.20000076293945,60.90999984741211,76.22000122070312,68.05000305175781,77.80999755859375,92.16999816894533,4.876890101707901,3.6272938766931953,3.8128790478149543,4.623424195926557,3.0043052561719974
Emerson Electric Co.,47.720001220703125,57.470001220703125,63.65999984741211,58.70000076293945,52.09000015258789,59.619998931884766,71.62000274658203,64.80999755859375,69.58000183105469,94.44000244140624,96.66000366210938,4.667319875667507,3.164686798820916,3.397195420506635,3.237462485036445,2.980832481362026
Emerson Electric Co.,54.59999847412109,65.19000244140625,56.22999954223633,55.650001525878906,59.25,69.44000244140625,59.45000076293945,68.69999694824219,95.7300033569336,94.66999816894533,97.5199966430664,4.33011738935617,3.2441014681338887,3.428535006298661,4.120339873335224,3.818035142585381
TransDigm Group Incorporated,74.36000061035156,116.11000061035156,150.10000610351562,181.3099975585937,228.9900054931641,262.7200012207031,284.3900146484375,356.9599914550781,526.5499877929688,594.9400024414062,627.5,4.081034412808643,4.783901843454276,3.6733849853934464,4.196496326563549,4.001164778335674
TransDigm Group Incorporated,94.08000183105467,143.61000061035156,181.5,222.47999572753903,255.6699981689453,268.8699951171875,369.0,504.9200134277344,491.3200073242188,629.6300048828125,626.4500122070312,4.433249946167623,3.8743425521654795,4.779840683494055,4.119741599432031,3.6160586989715973
TransDigm Group Incorporated,140.0,172.3800048828125,217.13999938964844,227.0500030517578,267.0299987792969,342.6099853515625,461.3299865722656,500.9299926757813,639.469970703125,616.3900146484375,1008.969970703125,2.7575355496177574,2.9353478482972535,4.571195668520842,2.9810130043087897,4.216361118926413
"L3Harris Technologies, Inc.",45.43999862670898,42.47999954223633,44.29999923706055,72.37000274658203,80.19000244140625,82.58999633789062,117.37999725341795,161.32000732421875,200.94000244140625,194.1000061035156,210.3300018310547,4.796941890972156,3.1201817437050305,3.080652165929444,3.2439134333685384,3.1492523416040417
"L3Harris Technologies, Inc.",36.66999816894531,46.52999877929688,73.58999633789062,79.30000305175781,79.36000061035156,109.08000183105467,162.63999938964844,208.6199951171875,173.47000122070312,222.1300048828125,206.4499969482422,4.137141315926378,4.7682557169104705,2.8240690588006006,3.5021350961252207,4.76270636902487
"L3Harris Technologies, Inc.",50.209999084472656,70.91999816894531,72.7300033569336,78.79000091552734,111.0500030517578,145.97000122070312,201.38999938964844,180.83999633789065,239.07000732421875,225.3500061035156,209.72000122070312,2.899575004229982,4.580749792907417,3.62940478768265,3.379267283705196,4.268440566908916
"Stanley Black & Decker, Inc.",67.80999755859375,75.4000015258789,80.55000305175781,81.62000274658203,103.4499969482422,112.31999969482422,142.1300048828125,141.83999633789062,148.77000427246094,190.94000244140625,184.1000061035156,3.136175331090797,2.6032117033101967,3.294441295802779,3.895388588952815,2.6538930951432715
"Stanley Black & Decker, Inc.",70.23999786376953,76.30000305175781,80.37000274658203,97.36000061035156,114.20999908447266,140.72999572753906,145.0,147.4499969482422,176.64999389648438,187.5800018310547,74.41000366210938,3.272155723284822,4.142984699139666,3.6762215849564104,3.5469430199944307,4.361821481180652
"Stanley Black & Decker, Inc.",75.44000244140625,78.80000305175781,95.0199966430664,109.05999755859376,136.35000610351562,132.4600067138672,135.82000732421875,157.60000610351562,181.6699981689453,80.76000213623047,98.80999755859376,3.3961174626262016,3.862699675486051,4.448192009149961,3.2599003749139595,3.2364519324569674
"Delta Air Lines, Inc.",12.529999732971191,11.119999885559082,16.270000457763672,33.939998626708984,42.52999877929688,36.77000045776367,50.75,58.27000045776367,53.369998931884766,38.790000915527344,39.0,2.7463503723270186,4.757207875394053,3.486929573324641,3.413636473054024,3.4446575279818052
"Delta Air Lines, Inc.",8.039999961853027,14.859999656677246,34.20000076293945,45.72999954223633,43.5,53.7400016784668,54.41999816894531,58.63999938964844,31.34000015258789,39.77000045776367,32.900001525878906,4.857421466141794,4.882712144968835,3.104513323353448,2.650787723572799,4.083984293363871
"Delta Air Lines, Inc.",12.229999542236328,31.64999961853028,46.15999984741211,46.869998931884766,50.400001525878906,49.91999816894531,57.81999969482422,31.76000022888184,40.9900016784668,34.22999954223633,40.7599983215332,4.881648757681283,2.748421426225336,3.917948406060324,2.7328321678333505,3.6664533717859005
Nordson Corporation,46.650001525878906,50.540000915527344,68.02999877929688,73.72000122070312,82.51000213623047,84.7300033569336,129.10000610351562,141.80999755859375,145.2899932861328,201.5,256.6199951171875,3.983893785426607,4.662386880489484,3.397468077516323,4.18204293809897,4.479619193256959
Nordson Corporation,41.59000015258789,69.11000061035156,71.0,79.83999633789062,87.87999725341797,121.31999969482422,133.44000244140625,145.3699951171875,206.94000244140625,267.510009765625,237.6100006103516,4.964104722632088,4.492855172470449,3.332599363602475,4.667311632720997,3.7316865719346044
Nordson Corporation,65.29000091552734,69.12999725341797,76.80000305175781,77.94999694824219,120.20999908447266,128.4199981689453,132.0,189.82000732421875,244.72000122070312,231.13999938964844,263.9800109863281,2.5931749729936,2.9931504151569586,4.498896452514741,2.7291345796228015,4.039963544818509
Westinghouse Air Brake Technologies Corporation,25.725000381469727,35.08000183105469,50.025001525878906,74.19999694824219,101.41000366210938,70.19000244140625,74.33000183105469,113.72000122070312,69.68000030517578,73.55000305175781,91.0199966430664,3.0451746680846954,4.834082833684152,2.8893076968167097,3.157231577142617,2.874157349358147
Westinghouse Air Brake Technologies Corporation,34.625,47.93999862670898,80.44000244140625,96.22000122070312,78.22000122070312,91.5,113.54000091552734,72.25,63.5099983215332,95.91999816894533,100.83999633789062,4.677896214181196,4.387110230020458,4.377752745083869,2.715080557456437,4.7977678101944115
Westinghouse Air Brake Technologies Corporation,44.5,73.33999633789062,95.55999755859376,81.54000091552734,82.48999786376953,99.13999938964844,72.5,68.38999938964844,92.0,99.66999816894533,126.9000015258789,2.793018692993315,2.9615959154854075,2.8874239197650895,3.302371878870014,3.243525874355157
Illinois Tool Works Inc.,54.060001373291016,56.34000015258789,62.31999969482422,84.5999984741211,96.18000030517578,104.80999755859376,141.6699981689453,141.52999877929688,156.9600067138672,208.7700042724609,243.72999572753903,3.5680460862357464,3.1884703957442837,3.7864024573558606,3.5829700122377206,3.83557020326812
Illinois Tool Works Inc.,48.02999877929688,62.06999969482422,81.77999877929688,97.0199966430664,105.13999938964844,143.25,140.57000732421875,157.36000061035156,203.7899932861328,242.1100006103516,223.7400054931641,3.1879706829113976,3.572513267133036,3.1719652455293295,3.775579463484654,2.8640053569411537
Illinois Tool Works Inc.,61.97999954223633,79.68000030517578,99.08000183105467,105.66999816894533,140.5,138.61000061035156,146.67999267578125,195.13999938964844,223.47000122070312,226.009994506836,263.7300109863281,3.55776285512328,3.220419179229713,4.15665696380972,4.824817900161098,3.237112843673205
Pentair plc,24.4392204284668,25.963733673095703,35.44660949707031,54.04969787597656,43.41168594360352,39.50973892211914,42.19610595703125,42.77999877929688,38.459999084472656,53.27000045776367,72.72000122070312,3.2153374281655838,4.536327223226188,4.752735200180542,3.366473724737717,4.453284684603853
Pentair plc,22.91470718383789,33.93552780151367,53.10947036743164,42.988582611083984,41.2021484375,44.68770980834961,43.91999816894531,37.95000076293945,49.77999877929688,77.81999969482422,44.68000030517578,4.807451897685967,4.944001097647192,2.912274087599725,2.6980465478640143,2.800888763784471
Pentair plc,33.989253997802734,51.28945541381836,43.31094741821289,37.78374862670898,44.694427490234375,41.959999084472656,36.06999969482422,44.86000061035156,71.87999725341797,44.97999954223633,72.62000274658203,4.269196858147653,4.559329373619324,4.648241077516333,4.939445758132224,4.421619452549463
Cummins Inc.,111.5999984741211,121.23999786376952,116.30999755859376,146.57000732421875,140.47999572753906,112.91999816894533,160.02999877929688,143.0500030517578,167.63999938964844,235.22000122070312,216.2100067138672,2.524095243959791,2.887365061439585,2.504341034691509,3.7921790326778586,4.5615398452750835
Cummins Inc.,91.0500030517578,118.95999908447266,142.7899932861328,135.14999389648438,113.16999816894533,162.22000122070312,141.85000610351562,163.99000549316406,222.4499969482422,227.97999572753903,244.08999633789065,4.544255372842317,3.009271870141915,4.582235730624997,4.025591972055827,3.4219607088898805
Cummins Inc.,113.37000274658205,134.3300018310547,140.5,117.75,155.86000061035156,132.25,151.42999267578125,212.07000732421875,238.27999877929688,246.8500061035156,239.4900054931641,2.52011337955399,2.810121549080712,3.142117050729658,3.9058042216073483,4.418606285900759
Deere & Company,83.0199966430664,87.93000030517578,91.81999969482422,93.12000274658205,94.36000061035156,80.9000015258789,129.9600067138672,148.60000610351562,172.13999938964844,261.1099853515625,350.75,3.459454955917799,3.6334682022827973,4.617511228825641,3.8869462617988195,4.858451456191591
Deere & Company,79.30999755859375,92.16999816894533,87.48999786376953,88.9000015258789,80.48999786376953,123.58999633789062,143.92999267578125,164.0399932861328,238.2400054931641,349.1600036621094,436.1499938964844,4.58784556151056,3.522050680055379,3.3866209780695304,2.9163382722476827,2.56303872556883
Deere & Company,87.98999786376953,86.55999755859375,89.13999938964844,82.36000061035156,122.43000030517578,141.16000366210938,151.05999755859375,215.5200042724609,332.760009765625,411.7000122070313,401.2699890136719,2.8879575497397507,2.8764769220832362,2.6469148101608075,3.1969174887291607,3.9527713710601384
GE Aerospace,89.18726348876953,91.67932891845705,111.4241714477539,127.430908203125,131.88787841796875,150.91384887695312,122.83016967773438,59.09075164794922,45.05657958984375,50.19023895263672,58.94985580444336,3.392123851175457,4.8053218307144725,3.6447992347284557,3.5108510425301493,2.84534200463521
GE Aerospace,87.98915100097656,107.73399353027344,121.8716812133789,129.4916534423828,144.20443725585938,129.44374084472656,62.78092956542969,45.55499267578125,34.24100875854492,62.94962310791016,51.6107177734375,4.65789902149715,3.103003786760596,3.634346235224739,4.427042351298294,4.734902556131049
GE Aerospace,102.27061462402344,120.72149658203124,121.967529296875,149.284423828125,131.74411010742188,64.07489013671875,48.14674377441406,30.7022705078125,65.04918670654297,53.51091766357422,101.73184204101562,2.733884372834799,2.5013812849050354,3.3487515790867,4.946711934750883,3.586482103798537
RTX Corporation,49.79232025146485,52.72498321533203,58.38262939453125,74.4493408203125,74.03398132324219,64.65072631835938,74.5877914428711,84.0843276977539,86.95405578613281,72.63999938964844,85.23999786376953,2.822693773075148,3.23320034206856,2.559506309651551,4.795656038673982,3.3936356652058497
RTX Corporation,46.98552322387695,56.60792922973633,72.00125885009766,73.32284545898438,63.13404846191406,76.84707641601562,84.29200744628906,84.27312469482422,60.4900016784668,86.80000305175781,99.66000366210938,4.311123871857084,4.363652627683562,3.0552765469873133,4.7115073408607575,3.6933953941183035
RTX Corporation,52.86343765258789,69.68533325195312,75.56324768066406,66.07929229736328,76.9351806640625,78.68470764160156,79.13782501220703,59.58000183105469,90.91999816894533,96.1999969482422,84.05000305175781,4.091381142619518,4.180756267222813,4.3316036574896355,3.0329046362983663,3.2374313368644487
Northrop Grumman Corporation,59.05276107788086,60.209999084472656,68.43000030517578,122.20999908447266,159.32000732421875,221.8000030517578,269.5799865722656,302.9700012207031,356.2699890136719,306.489990234375,384.2099914550781,4.733397540941388,3.9671437256179383,4.728185315360248,2.7360258544118103,3.7655862218143086
Northrop Grumman Corporation,58.65999984741211,65.69000244140625,122.51000213623048,162.69000244140625,214.3300018310547,256.7099914550781,295.42999267578125,355.0899963378906,314.82000732421875,363.1499938964844,541.1900024414062,2.950185020409442,3.0217454894847258,3.1471656211863532,3.070011687981849,3.9009666561926797
Northrop Grumman Corporation,68.16999816894531,114.97000122070312,161.33999633789062,201.58999633789065,256.5199890136719,308.8699951171875,342.8099975585937,339.4100036621094,395.3599853515625,527.8699951171875,464.5,4.5042774637317144,2.6066023016226274,4.266390145349554,4.649810245029135,4.0104464125885375
The Boeing Company,66.94000244140625,75.9000015258789,85.18000030517578,127.81999969482422,143.0,129.69000244140625,240.22999572753903,345.25,369.05999755859375,211.52999877929688,203.1699981689453,3.6808165211783996,4.0239088873610855,4.638217341064099,3.653990043174281,2.820269088736235
The Boeing Company,74.22000122070312,77.43000030517578,125.41999816894533,152.6699981689453,128.86000061035156,197.75,346.57000732421875,369.489990234375,164.24000549316406,209.8999938964844,189.3999938964844,4.616667277573969,4.112969579739401,4.715283501286798,2.766373953989537,3.3660418194193618
The Boeing Company,77.06999969482422,127.0199966430664,153.6699981689453,132.67999267578125,187.07000732421875,336.0799865722656,331.0599975585937,160.77999877929688,217.0399932861328,172.94000244140625,262.7900085449219,4.386887225277462,3.7344485587132685,4.814260998724317,4.438101056082105,4.796441175426335
Generac Holdings Inc.,16.0,28.950000762939453,35.0,58.130001068115234,42.220001220703125,35.43000030517578,38.34999847412109,59.43999862670898,85.73999786376953,219.6300048828125,352.0799865722656,3.852390794961101,4.04605867203981,4.175918511850818,2.7539582136251015,3.7162201729431183
Generac Holdings Inc.,28.06999969482422,39.7400016784668,61.16999816894531,48.560001373291016,37.43000030517578,36.130001068115234,55.13999938964844,80.72000122070312,209.7899932861328,439.989990234375,91.1500015258789,3.7031774267238773,2.5340042732464303,2.9301088076045394,3.675420930454827,3.0243172651399806
Generac Holdings Inc.,35.20000076293945,50.16999816894531,48.4900016784668,38.4900016784668,34.75,51.5,70.0,183.9499969482422,451.9400024414063,102.56999969482422,129.88999938964844,2.859500582394689,2.888779483493288,2.9090779650829597,3.44563179328779,3.4896909951805664
Parker-Hannifin Corporation,87.47000122070312,88.18000030517578,96.08000183105467,125.19000244140624,123.3499984741211,109.33999633789062,162.38999938964844,180.1999969482422,183.32000732421875,271.9100036621094,316.5299987792969,2.8151231315058185,2.6228858928661163,2.5451346611189085,3.3538939746651053,2.7106706463664936
Parker-Hannifin Corporation,78.83000183105469,93.8000030517578,119.83000183105467,122.83000183105467,112.95999908447266,159.82000732421875,174.3000030517578,181.2899932861328,222.6600036621093,326.5899963378906,292.57000732421875,3.5687592645459905,4.8709151179988535,3.92717745096546,3.491148662361947,3.003618525824173
Parker-Hannifin Corporation,87.66000366210938,118.66999816894533,120.04000091552734,114.0500030517578,159.0399932861328,156.08999633789062,163.47000122070312,207.08999633789065,297.95001220703125,307.4100036621094,461.4599914550781,3.170404545289007,3.5811768319207475,3.2662173751237766,2.7907196018057028,4.328881587400884
"Verisk Analytics, Inc.",34.27000045776367,40.68000030517578,59.72999954223633,57.59000015258789,73.4000015258789,80.93000030517578,82.5199966430664,120.69000244140624,155.22000122070312,198.1199951171875,227.4100036621093,3.1125251736413917,4.491132799081605,3.1682443423086717,2.7837871525173146,4.578024677374575
"Verisk Analytics, Inc.",39.36000061035156,54.290000915527344,62.880001068115234,72.37999725341797,79.18000030517578,84.37000274658203,114.58000183105467,155.1199951171875,192.0200042724609,228.52999877929688,175.55999755859375,3.092489379886594,4.123351159455354,4.676241353695035,4.864445076523424,3.9480992994809285
"Verisk Analytics, Inc.",52.97999954223633,62.400001525878906,71.63999938964844,78.5999984741211,81.18000030517578,108.12999725341795,149.41000366210938,182.9600067138672,210.6300048828125,179.9499969482422,237.02999877929688,3.6872262725818614,3.341686783845499,4.184586468066389,3.8172850286348616,4.6539056522934015
FedEx Corporation,93.12000274658205,94.8000030517578,107.29000091552734,136.27000427246094,176.66000366210938,153.83999633789062,208.3699951171875,249.3600006103516,150.6999969482422,286.3500061035156,256.25,3.659828141611757,3.759809375247149,2.5846308642832097,3.2322656063372883,4.864800930290063
FedEx Corporation,85.16999816894531,106.9800033569336,137.5800018310547,169.05999755859375,164.22000122070312,217.3300018310547,245.1300048828125,172.25999450683594,282.1099853515625,247.9900054931641,177.0500030517578,3.578065426594616,4.155391720433055,3.5892564634422692,3.239934260450908,4.067865290518961
FedEx Corporation,94.25,131.75999450683594,177.32000732421875,168.27000427246094,194.8099975585937,229.38999938964844,157.25999450683594,225.75,229.1199951171875,173.63999938964844,251.9900054931641,2.641557873933306,4.815197590512583,4.279560839696909,4.013110681691316,4.681252878924813
Equifax Inc.,35.83000183105469,42.40999984741211,56.16999816894531,68.29000091552734,100.37999725341795,128.47000122070312,145.47000122070312,134.83999633789062,146.6999969482422,172.58999633789062,291.1000061035156,4.9868581344479725,3.6940492414291644,4.301346070227025,4.981752602821345,4.579482748814643
Equifax Inc.,38.83000183105469,55.83000183105469,71.54000091552734,93.33999633789062,124.88999938964844,137.4199981689453,128.0500030517578,140.0,162.3800048828125,281.1700134277344,194.33999633789065,3.3966395895603485,4.115012619024793,4.662226418241691,4.2334503662767915,3.4586741348910266
Equifax Inc.,54.7400016784668,70.94999694824219,92.18000030517578,116.41000366210938,137.1300048828125,124.2300033569336,134.67999267578125,167.6999969482422,263.95001220703125,196.58999633789065,247.57000732421875,4.417995284286338,3.2579395083772997,4.688746795519463,3.9613186404436327,4.388386962808051
"Expeditors International of Washington, Inc.",54.720001220703125,43.06999969482422,38.18000030517578,40.58000183105469,46.97999954223633,49.68999862670898,59.060001373291016,75.5,74.38999938964844,88.77999877929688,133.0399932861328,3.791724126107286,4.35820017539212,4.006663785821479,4.936686650543694,3.7111057774853675
"Expeditors International of Washington, Inc.",41.31999969482422,43.08000183105469,38.88999938964844,46.56999969482422,48.869998931884766,56.47999954223633,77.48999786376953,75.51000213623047,93.86000061035156,130.0500030517578,106.41999816894533,4.301336326446069,4.308903866619027,2.5816390474365067,4.617382229472427,3.5599015937948946
"Expeditors International of Washington, Inc.",40.900001525878906,40.65999984741211,49.02000045776367,49.81999969482422,53.2599983215332,73.37000274658203,69.69999694824219,89.55000305175781,116.05999755859376,113.5500030517578,128.30999755859375,4.532955071953928,4.002254217778838,4.334801815123365,4.100236564520254,2.9113180417776356
"Axon Enterprise, Inc.",4.769999980926514,4.920000076293945,7.789999961853027,17.700000762939453,31.40999984741211,24.88999938964844,25.71999931335449,72.94000244140625,51.75,126.5,161.1199951171875,3.61108398824097,3.2093719749894545,3.36683824830377,2.69121568406068,4.275949006157035
"Axon Enterprise, Inc.",5.300000190734863,8.09000015258789,18.309999465942383,30.3700008392334,21.940000534057617,25.13999938964844,66.86000061035156,60.56999969482422,105.86000061035156,180.97999572753903,166.25,2.7840804800814682,2.670628388654615,3.5539212815507835,4.834176157045124,4.344096533540845
