Symbol,Date_1,Date_2,Date_3,Date_4,Date_5,Date_6,Date_7,Date_8,Date_9,Date_10,Date_11,Risk,Resilience,Growth Potential,Financial Health,Competitive Positioning
Ball Corporation,23.02499961853028,26.39999961853028,35.20500183105469,37.494998931884766,40.720001220703125,35.7599983215332,73.25,81.62000274658203,91.3000030517578,55.18999862670898,57.61000061035156,4.822782670074471,4.659961179053782,2.5440088909094642,3.8491365134749964,3.3605578677647125
Starbucks Corporation,16.239999771118164,24.600000381469727,28.46500015258789,35.2400016784668,51.59000015258789,56.9900016784668,55.630001068115234,55.119998931884766,86.29000091552734,96.87999725341795,114.22000122070312,3.0376960448761023,3.105688162666479,4.328154775184728,2.8441210246375594,3.7640273357386054
Starbucks Corporation,22.645000457763672,27.93000030517578,37.09000015258789,47.970001220703125,55.150001525878906,58.310001373291016,52.06999969482422,90.3499984741211,88.83000183105469,111.4499969482422,99.1999969482422,3.4962030731158134,2.907242885553133,3.5465803557745614,2.9225908373736442,3.995892943589185
Starbucks Corporation,27.5,37.02000045776367,47.025001525878906,60.900001525878906,62.900001525878906,49.060001373291016,93.6999969482422,85.86000061035156,111.4499969482422,98.31999969482422,95.66999816894533,2.647050722699848,2.5627498413158047,4.761685786647195,4.813843610315518,2.638969734894094
"AutoZone, Inc.",258.3599853515625,354.0400085449219,391.4700012207031,519.4000244140625,680.72998046875,798.719970703125,541.6599731445312,764.3200073242188,1105.1099853515625,1113.4100341796875,2047.06005859375,2.9392966591424443,2.8668409701702835,3.3504980475558885,2.6780416103142572,4.503451791820195
"AutoZone, Inc.",319.7900085449219,379.8500061035156,539.4500122070312,689.3599853515625,767.6300048828125,570.4600219726562,725.3800048828125,1152.550048828125,1193.260009765625,1864.8800048828125,2454.320068359375,4.358446987322409,4.667029337275791,3.086931502035943,4.146710474401622,3.904557008111918
"AutoZone, Inc.",356.8800048828125,534.4000244140625,665.4099731445312,777.4299926757812,607.3400268554688,667.8099975585938,1062.9200439453125,1233.0,1736.030029296875,2501.0,2569.360107421875,3.0238883072095026,4.47739319819754,4.760786726938992,2.9648847632201925,3.791714342050485
"Amazon.com, Inc.",9.250499725341797,9.24899959564209,12.89449977874756,16.543500900268555,21.57099914550781,36.28400039672852,49.61349868774414,99.35749816894533,89.3740005493164,154.91949462890625,169.66949462890625,4.502953772834353,4.60347130443683,3.929051597260522,3.325139621151644,3.339534429646764
"Amazon.com, Inc.",8.951499938964844,13.011500358581545,18.75200080871582,19.475500106811523,35.41749954223633,48.400001525878906,92.3874969482422,91.02749633789062,166.9324951171875,178.6284942626953,83.04000091552734,3.4511477027885595,3.497336424060511,2.548709710086112,3.267207813205744,4.865802260568598
"Amazon.com, Inc.",12.865500450134276,18.054000854492188,18.667499542236328,31.395000457763672,49.66899871826172,85.68900299072266,88.25650024414062,163.4304962158203,170.4510040283203,92.45999908447266,153.41000366210938,3.97877509669996,3.7110550932698905,4.614081256594786,2.9872629706901637,4.880526977968458
LKQ Corporation,11.59000015258789,16.18000030517578,20.89999961853028,27.450000762939453,28.86000061035156,32.119998931884766,34.5,33.25,31.229999542236328,35.849998474121094,58.630001068115234,3.473348781201694,3.3210571346770665,4.052985445423551,2.6959859584000476,2.5309955568531786
LKQ Corporation,15.390000343322754,23.200000762939453,26.01000022888184,25.489999771118164,32.93000030517578,32.95000076293945,33.099998474121094,28.65999984741211,31.799999237060547,58.83000183105469,54.0,3.0600190286544753,2.6965059137713427,4.971205128635373,2.743726389758668,2.7877670551262455
LKQ Corporation,22.25,28.09000015258789,24.700000762939453,33.349998474121094,31.51000022888184,31.75,25.09000015258789,31.739999771118164,55.25,54.33000183105469,47.91999816894531,2.6670312410033095,3.7261037742972736,3.4252785029669592,3.4919438959484372,3.6881676668437224
"Hasbro, Inc.",46.0099983215332,36.59000015258789,42.220001220703125,55.65999984741211,72.4000015258789,83.9000015258789,103.0199966430664,101.56999969482422,122.38999938964844,92.62000274658205,99.33000183105467,3.768706046813854,3.316234440411387,4.662423126779744,3.2144291193639147,2.876004001387028
"Hasbro, Inc.",32.13999938964844,38.720001220703125,54.959999084472656,74.16000366210938,86.76000213623047,111.51000213623048,99.20999908447266,116.5500030517578,86.80999755859375,100.43000030517578,58.83000183105469,4.637502078410799,2.9466861245812073,3.734005695990734,3.1377162713106737,3.891770502795638
"Hasbro, Inc.",35.81999969482422,50.09000015258789,61.5,87.0199966430664,104.16999816894533,93.0199966430664,111.41000366210938,78.37000274658203,92.47000122070312,59.150001525878906,51.400001525878906,4.657302923596883,3.644920558010951,2.727915365428122,4.747475022623401,3.7861117954820953
"Rollins, Inc.",5.71851921081543,6.311110973358154,7.15259313583374,8.88888931274414,10.986666679382324,12.986666679382324,19.61777877807617,27.84000015258789,23.753332138061523,38.0533332824707,33.099998474121094,2.6573964542508683,3.9677277413058736,4.360703159136362,4.200785495762171,2.703118579395377
"Rollins, Inc.",6.607407093048096,7.440000057220459,8.933333396911621,10.942221641540527,12.457777976989746,18.09333229064941,25.280000686645508,23.040000915527344,39.64666748046875,35.2400016784668,37.02000045776367,4.594769069076596,4.2001427554894795,4.832291437782827,2.807939135651897,3.560347982223034
"Rollins, Inc.",6.743703842163086,8.405925750732422,10.48888874053955,12.017778396606444,19.22222137451172,23.60888862609864,21.433332443237305,37.00666809082031,37.29999923706055,42.119998931884766,43.27000045776367,4.348699013608806,4.659665980989932,2.577763251460772,4.834792030832514,4.047334004289708
McDonald's Corporation,74.30999755859375,99.98999786376952,98.56999969482422,99.66999816894533,98.66000366210938,120.4000015258789,154.97000122070312,164.6199951171875,206.8500061035156,217.0,268.239990234375,4.204529195361357,3.731664342010151,2.8961638852048828,4.893639072085439,4.288538288165649
McDonald's Corporation,98.83999633789062,94.62999725341795,97.5999984741211,96.18000030517578,123.26000213623048,153.16000366210938,156.72000122070312,209.67999267578125,229.63999938964844,253.47999572753903,266.8399963378906,4.532538080278762,2.8982554979095094,3.6814470675501223,2.774731108382665,4.468254131524279
McDonald's Corporation,90.12000274658205,95.91999816894533,97.1500015258789,128.86000061035156,149.77999877929688,156.8699951171875,210.4499969482422,215.7100067138672,242.25,274.5199890136719,292.8599853515625,4.674989828944172,4.123221825034968,2.90172192513178,3.579320494380844,3.6435156831546616
"Ross Stores, Inc.",15.550000190734863,25.93000030517578,28.020000457763672,34.51499938964844,48.275001525878906,56.34999847412109,55.400001525878906,98.45999908447266,113.02999877929688,108.18000030517578,112.37000274658205,2.9799119712876747,2.5960665597967223,4.945868651526413,3.577028170513848,3.356658484614938
"Ross Stores, Inc.",23.645000457763672,30.145000457763672,37.04499816894531,51.14500045776367,53.40999984741211,57.72999954223633,89.69000244140625,108.16000366210938,96.19000244140624,111.16999816894533,115.04000091552734,4.42342540336936,3.2844266648246583,2.878279567980589,3.0367327407316425,3.987907658496679
"Ross Stores, Inc.",27.21999931335449,34.68000030517578,53.42499923706055,57.52999877929688,63.0,84.56999969482422,101.22000122070312,93.47000122070312,108.70999908447266,112.3000030517578,137.0,3.953277252986516,4.558739975925842,4.022688191760148,3.062451680335983,2.8057779177519384
"Wynn Resorts, Limited",112.38999938964844,113.58999633789062,120.11000061035156,204.44000244140625,103.55999755859376,91.79000091552734,130.22999572753906,133.49000549316406,114.0500030517578,95.4800033569336,87.58000183105469,2.708991562189964,2.8121623675463256,4.268379475336386,3.28996834365548,3.4087139092816576
"Wynn Resorts, Limited",113.97000122070312,122.83000183105467,233.27999877929688,128.9499969482422,96.6500015258789,134.1199951171875,152.9499969482422,116.88999938964844,72.69999694824219,94.33999633789062,84.33000183105469,4.9251622258692125,4.4308557339039725,2.809878073887023,2.5914595806682446,3.705846092792078
"Wynn Resorts, Limited",118.06999969482422,221.9499969482422,125.6500015258789,99.98999786376952,124.44000244140624,154.13999938964844,111.0999984741211,82.94999694824219,90.70999908447266,74.33999633789062,91.0,2.926434966406238,2.8197907212584763,3.6116307506859364,3.765079914152361,4.033868483055168
"Best Buy Co., Inc.",35.04999923706055,25.350000381469727,22.1299991607666,24.1200008392334,34.36000061035156,31.36000061035156,61.7599983215332,77.56999969482422,69.87999725341797,122.04000091552734,99.08000183105467,3.636694736353625,3.1961620992449755,4.853627717418071,4.716284346237725,4.847974293515273
"Best Buy Co., Inc.",23.68000030517578,15.579999923706056,26.01000022888184,36.58000183105469,32.06999969482422,57.33000183105469,76.41999816894531,69.0199966430664,120.55999755859376,138.0,81.86000061035156,2.5706350677159633,3.0245799217980744,3.6436448284599194,2.712394094042409,3.9348523486430134
"Best Buy Co., Inc.",11.8100004196167,24.549999237060547,41.630001068115234,32.900001525878906,61.25,74.3499984741211,66.13999938964844,108.8499984741211,113.63999938964844,70.83000183105469,77.87999725341797,4.869626026612711,2.671663187873789,3.599354365635703,4.919007819112057,2.607407971101057
Avery Dennison Corporation,41.88999938964844,29.75,43.400001525878906,50.97999954223633,63.18000030517578,72.62000274658203,93.54000091552734,105.5999984741211,115.3499984741211,147.47999572753906,212.5,3.7489361063717874,3.5367948773184974,4.137474452444228,4.4355423909062015,3.4584468685093706
Avery Dennison Corporation,29.309999465942383,39.09999847412109,50.47999954223633,51.43000030517578,74.91000366210938,88.37000274658203,113.58999633789062,113.69000244140624,132.86000061035156,218.97000122070312,182.3800048828125,2.733420690980814,4.277301343714226,3.7996037817059403,3.640215970524881,3.07448087458702
Avery Dennison Corporation,35.47999954223633,47.88999938964844,52.68999862670898,73.38999938964844,83.83000183105469,100.5500030517578,108.33999633789062,116.3499984741211,209.75,189.17999267578125,201.8999938964844,4.478225513318664,3.6151903612978185,2.6009730139761653,4.390171976076049,3.490759345288966
Lennar Corporation,18.30875015258789,23.34316635131836,40.88495635986328,37.3942985534668,46.3913459777832,45.64405059814453,53.38249969482422,51.16999816894531,61.04999923706055,78.2300033569336,113.47000122070312,4.0856669921052156,2.538799868404505,2.8105521798116366,3.2130760300846286,3.577483893394889
Lennar Corporation,19.55752182006836,39.44935989379883,39.39036560058594,47.42379379272461,44.88692092895508,52.4287109375,51.7599983215332,53.29999923706055,84.68000030517578,110.20999908447266,90.6999969482422,3.801754179316692,3.3043995606615075,4.371160629067482,3.1457962158639097,2.5728323225668244
Lennar Corporation,39.21337127685547,41.07178115844727,48.48574066162109,46.52900695800781,50.86529159545898,52.16999816894531,47.52999877929688,75.79000091552734,97.12000274658205,83.44000244140625,148.1999969482422,4.7769101053239424,4.044461284315719,4.468131746662135,3.5262415918410284,4.886072693287502
Genuine Parts Company,51.59999847412109,64.69000244140625,75.72000122070312,87.94999694824219,92.87000274658205,102.13999938964844,84.1500015258789,101.9800033569336,98.93000030517578,97.12000274658205,137.7100067138672,3.2604069972642584,4.195500478228839,2.6482405078825426,4.42362434791623,2.833880591656965
Genuine Parts Company,61.709999084472656,69.5,85.7699966430664,92.56999969482422,96.29000091552734,92.76000213623048,98.37999725341795,97.18000030517578,101.27999877929688,136.86000061035156,177.2899932861328,3.7755667036274856,3.216702621740475,3.704780537746224,4.1717807779944724,3.9290094803726783
Genuine Parts Company,65.1500015258789,81.58999633789062,96.0,96.87999725341795,91.36000061035156,91.01000213623048,90.08000183105467,99.66999816894533,127.19000244140624,182.2899932861328,138.6199951171875,4.475512355741649,4.977243408186643,3.0602376246679404,4.833656588627408,2.9088606019719814
International Paper Company,25.9622859954834,29.399019241333008,42.38950347900391,42.85644912719727,50.10416793823242,40.44507598876953,51.42045593261719,48.8636360168457,39.64962005615234,47.35795593261719,46.33000183105469,2.7295114433728265,4.897947430301107,2.9424379165557193,3.2274350366003244,4.047846532722701
International Paper Company,27.98883819580078,39.36368179321289,42.89380645751953,51.751895904541016,39.89583206176758,53.60795593261719,50.09469604492188,39.04356002807617,43.13447189331055,48.43999862670898,34.90999984741211,3.4472913583455354,4.6732332775049965,4.539683370306584,2.587781984238119,3.121889097395295
International Paper Company,37.81341552734375,44.28530883789063,51.92234802246094,40.64393997192383,49.39393997192383,48.939395904541016,38.06818389892578,36.25947189331055,53.27999877929688,36.18999862670898,36.58000183105469,4.968590434066888,3.84308105268119,4.426309829885166,4.182489111217569,4.994870721449341
"NVR, Inc.",684.6400146484375,717.0,1046.949951171875,1070.5400390625,1370.3299560546875,1782.8299560546875,2695.570068359375,2603.0,3779.409912109375,4194.580078125,5820.06982421875,4.045218845507505,3.264157452743872,4.987036956597629,3.2805674845632717,4.405845553058201
"NVR, Inc.",703.1599731445312,1006.469970703125,1173.719970703125,1311.3800048828125,1704.219970703125,2410.610107421875,2695.06005859375,3674.89990234375,4446.64990234375,5210.81982421875,4653.85009765625,2.6672886123604775,3.501277920584342,4.613174309366466,2.934349211537154,4.738918737633238
"NVR, Inc.",930.1300048828124,1187.5699462890625,1319.5799560546875,1761.9100341796875,2294.93994140625,2990.639892578125,3340.139892578125,4012.239990234375,4966.52978515625,4334.72998046875,7008.2001953125,3.65610961066743,4.726141813652017,3.6775478747416637,3.916094007607138,3.7865731960003126
"D.R. Horton, Inc.",12.010000228881836,14.510000228881836,24.25,21.57999992370605,26.3700008392334,31.850000381469727,36.40999984741211,42.9900016784668,53.4900016784668,77.27999877929688,106.20999908447266,3.5703867285782205,3.7102308190126214,4.715958630382329,4.189369460503653,4.862274477325289
"D.R. Horton, Inc.",12.979999542236328,23.170000076293945,22.049999237060547,28.040000915527344,30.549999237060547,34.56999969482422,43.77999877929688,49.43000030517578,78.81999969482422,100.16999816894533,89.2699966430664,2.9848607692139453,4.652094184354324,3.6418575526599217,4.1490643427381855,3.4607965397458904
"D.R. Horton, Inc.",20.38999938964844,23.88999938964844,26.6200008392334,31.280000686645508,33.220001220703125,41.06999969482422,45.93000030517578,70.06999969482422,87.05000305175781,80.62999725341797,150.7100067138672,3.9788092334804244,4.2598063026450586,4.63340171130214,4.03707329664591,4.909147163259491
Royal Caribbean Cruises Ltd.,48.38999938964844,31.520000457763672,33.540000915527344,51.02999877929688,77.47000122070312,69.11000061035156,117.76000213623048,122.5199966430664,109.1500015258789,75.77999877929688,78.45999908447266,3.5357305397306638,4.034948130025326,3.101159011677848,3.1773530050610046,3.2606552069918404
Royal Caribbean Cruises Ltd.,25.89999961853028,35.93000030517578,51.09000015258789,72.70999908447266,77.5,109.2300033569336,111.69000244140624,113.75,59.380001068115234,79.2699966430664,48.900001525878906,4.863722390093038,4.461404002617973,2.9738870097858614,4.615846904823545,3.2708849116876992
Royal Caribbean Cruises Ltd.,35.38999938964844,50.61000061035156,79.05000305175781,79.19000244140625,110.26000213623048,103.95999908447266,107.69000244140624,70.11000061035156,86.31999969482422,58.7599983215332,128.97999572753906,3.874725771292872,3.425460828314611,3.177806500636649,4.546889604848227,4.643404328717244
"Darden Restaurants, Inc.",41.7451286315918,44.176536560058594,43.69383239746094,43.07704162597656,58.031986236572266,63.0,83.7699966430664,119.37999725341795,109.13999938964844,109.58000183105467,150.22999572753906,3.729381102394513,3.4596266933817708,3.0931991043995533,4.422203901877538,4.623269215788196
"Darden Restaurants, Inc.",39.912635803222656,42.290409088134766,44.42683029174805,58.3001594543457,66.25,90.44000244140624,110.88999938964844,126.9499969482422,100.12999725341795,146.88999938964844,137.74000549316406,2.98754608104035,2.5305875528806396,2.6583114847666796,2.5075264385466016,4.880775615457942
"Darden Restaurants, Inc.",40.58306121826172,43.13961410522461,58.023048400878906,63.18999862670898,88.0999984741211,109.51000213623048,118.0199966430664,88.58000183105469,149.14999389648438,146.6999969482422,163.99000549316406,2.508236966978727,2.9912470327630265,3.2524116883746172,2.9501303451898515,3.3999260865636405
Ford Motor Company,17.3799991607666,12.6899995803833,13.260000228881836,15.979999542236328,15.31999969482422,12.720000267028809,10.920000076293944,9.3100004196167,9.109999656677246,8.859999656677246,20.799999237060547,4.806757259429983,4.0093524890847645,4.164309521280261,4.3180966296406815,3.064519283589818
Ford Motor Company,11.130000114440918,13.06999969482422,15.279999732971191,15.90999984741211,13.520000457763672,11.1899995803833,10.029999732971191,9.420000076293944,7.619999885559082,20.479999542236328,11.199999809265137,3.6587312430064394,3.119955156739958,2.754064659725574,4.7435463539862885,3.2769711076200085
Ford Motor Company,13.199999809265137,14.970000267028809,16.489999771118164,13.4399995803833,10.859999656677246,11.100000381469728,9.229999542236328,6.96999979019165,15.699999809265137,13.949999809265137,12.449999809265137,3.1474679656243385,4.07646814598269,2.7353465763407407,3.153222810067793,4.826047851855232
"Chipotle Mexican Grill, Inc.",4.447400093078613,7.529799938201904,6.402999877929688,10.130800247192385,12.25,7.878200054168701,6.789000034332275,9.764599800109863,16.58139991760254,25.6200008392334,35.324798583984375,4.610513690590407,4.3640847739770905,3.619155593867829,2.791524504520548,4.65959995640244
"Chipotle Mexican Grill, Inc.",6.825399875640869,6.36899995803833,11.52519989013672,13.73859977722168,9.160799980163574,8.321999549865723,9.505000114440918,15.759599685668944,26.864999771118164,34.42839813232422,27.959999084472656,2.789194259343412,3.57803146923729,3.9090265805143587,3.805428170418548,3.619764271812484
"Chipotle Mexican Grill, Inc.",6.021200180053711,10.985799789428713,13.57759952545166,9.103599548339844,9.627799987792969,8.856399536132812,15.60420036315918,26.42060089111328,36.61859893798828,29.887800216674805,46.39039993286133,3.9065983681370957,2.5073790653388235,4.642652540438616,4.165412572192747,3.0138116004412545
MGM Resorts International,15.34000015258789,14.470000267028809,13.029999732971191,23.8799991607666,19.90999984741211,22.780000686645508,31.86000061035156,26.93000030517578,27.63999938964844,26.14999961853028,45.209999084472656,3.7042587251600114,4.050004556854934,4.812710114839235,3.094003100819892,3.275263573185681
MGM Resorts International,11.109999656677246,12.9399995803833,26.61000061035156,21.82999992370605,22.799999237060547,31.290000915527344,29.32999992370605,28.799999237060547,21.15999984741211,44.540000915527344,33.869998931884766,2.514791817509882,4.80414593161281,2.5801904882140874,3.203991115152391,4.471667151384533
MGM Resorts International,12.270000457763672,24.799999237060547,19.65999984741211,23.030000686645508,31.600000381469727,28.15999984741211,27.940000534057617,23.11000061035156,47.95000076293945,35.7599983215332,44.65999984741211,4.075768188823896,4.327921834367697,4.537045604369199,2.754268287585245,3.519487130828781
"The Home Depot, Inc.",34.66999816894531,45.27000045776367,69.3499984741211,77.95999908447266,112.16000366210938,129.6199951171875,153.35000610351562,213.8500061035156,236.7700042724609,271.3999938964844,404.0899963378906,3.953477970636852,3.568462898367092,3.708383172550354,3.549727825605748,2.6326730911162617
"The Home Depot, Inc.",42.13999938964844,66.30999755859375,79.58000183105469,112.86000061035156,133.1999969482422,153.39999389648438,195.69000244140625,233.0,287.5400085449219,408.7900085449219,319.54998779296875,3.4449352448598565,4.405808262702806,2.746308274954799,2.8792892381450534,3.230388335463134
"The Home Depot, Inc.",63.47999954223633,76.44999694824219,116.5,135.44000244140625,156.4600067138672,194.0200042724609,204.94000244140625,277.0400085449219,350.4100036621094,316.7799987792969,349.3099975585937,3.4370710272980087,4.578062623891788,4.38644270174192,2.604075434527632,2.731191951492915
Ralph Lauren Corporation,108.36000061035156,172.5399932861328,169.22000122070312,153.9199981689453,128.25999450683594,90.08000183105467,78.1500015258789,131.57000732421875,95.08000183105467,83.33999633789062,116.93000030517578,4.834957439015586,3.520672253572964,3.3721216635728055,4.501493545714371,2.8326480837538432
Ralph Lauren Corporation,137.1199951171875,178.05999755859375,161.50999450683594,136.9499969482422,93.93000030517578,73.80000305175781,131.77000427246094,98.6999969482422,75.75,124.69000244140624,104.23999786376952,4.372578084077615,4.512619970311029,2.825320841145854,3.237775583242577,2.7052895620761204
Ralph Lauren Corporation,152.10000610351562,155.88999938964844,129.6999969482422,94.80999755859376,66.5199966430664,125.81999969482422,95.7300033569336,73.51000213623047,118.79000091552734,101.16999816894533,145.9499969482422,3.631509192073149,3.497688218648946,4.557089757397879,3.9515936243641425,2.6021996517581947
"PulteGroup, Inc.",7.690000057220459,9.06999969482422,20.75,18.71999931335449,19.3799991607666,19.479999542236328,25.459999084472656,27.11000061035156,38.2400016784668,45.18999862670898,55.380001068115234,3.865388901207525,4.882661288089537,2.7496958568672465,4.881729812607747,4.504757108514703
"PulteGroup, Inc.",6.519999980926514,19.39999961853028,19.21999931335449,21.89999961853028,18.700000762939453,24.530000686645508,28.71999931335449,34.2599983215332,48.900001525878906,52.41999816894531,45.869998931884766,4.793375449894573,2.8432675929557965,2.7634702411890166,2.9314455833621396,3.0792522037934438
"PulteGroup, Inc.",18.600000381469727,19.799999237060547,21.06999969482422,18.65999984741211,22.88999938964844,28.8700008392334,31.11000061035156,44.59999847412109,48.40999984741211,42.40999984741211,103.18000030517578,4.774015563142363,4.298689985749348,4.252903199420574,4.244330527449748,4.306021972234799
"Marriott International, Inc.",38.7935905456543,36.04999923706055,39.900001525878906,56.2400016784668,79.19999694824219,67.79000091552734,106.16999816894533,127.3499984741211,120.56999969482422,123.08999633789062,166.7100067138672,4.728259407264966,3.8900985262285377,3.5196021531916433,3.2940237646541863,3.690914139268796
"Marriott International, Inc.",30.0,40.470001220703125,54.08000183105469,79.7699966430664,66.19999694824219,100.30999755859376,129.27999877929688,131.69000244140625,97.06999969482422,156.41000366210938,148.35000610351562,2.7541132297077313,2.7265629271974112,2.620216912852084,4.010491750756798,3.439042150569944
"Marriott International, Inc.",38.790000915527344,49.2400016784668,83.48999786376953,67.80999755859375,106.52999877929688,126.48999786376952,130.33999633789062,102.01000213623048,160.0399932861328,160.52999877929688,223.4499969482422,4.506186455281602,3.343320752776333,2.6249894593872285,4.410782189613694,2.9423771856471332
Tractor Supply Company,23.670000076293945,41.65499877929688,50.619998931884766,67.20999908447266,89.0,92.47000122070312,56.61000061035156,90.69000244140624,92.9000015258789,133.8800048828125,231.47000122070312,3.722800860892913,3.4166187683306948,2.6457871502841908,2.6279781733111314,3.427052677557486
Tractor Supply Company,34.72999954223633,51.525001525878906,72.31999969482422,88.52999877929688,95.12000274658205,54.209999084472656,78.77999877929688,106.38999938964844,152.10000610351562,228.9900054931641,223.08999633789065,2.7389449421588594,2.508683349781543,3.9896368621950375,3.8367703492898113,4.143582328907193
