Symbol,Date_2,Date_3,Date_4,Date_5,Date_6,Date_7,Date_8,Date_9,Date_10,Date_11
ResMed Inc.,53.34999847412109,53.290000915527344,72.20999908447266,97.27999877929688,105.73999786376952,162.8300018310547,248.83999633789065,236.4100036621093,136.61000061035156,246.8300018310547
"Elevance Health, Inc.",123.69000244140624,134.99000549316406,164.22000122070312,219.44000244140625,261.5899963378906,300.5899963378906,396.0400085449219,490.8500061035156,447.1000061035156,417.260009765625
"Regeneron Pharmaceuticals, Inc.",422.9299926757813,462.9500122070313,371.6099853515625,329.239990234375,335.4100036621094,604.0399780273438,574.030029296875,636.3400268554688,824.8400268554688,928.6099853515624
"Intuitive Surgical, Inc.",55.643333435058594,61.91666793823242,81.35221862792969,135.07333374023438,167.3699951171875,197.5666656494141,319.6833190917969,229.7100067138672,288.20001220703125,510.8800048828125
AbbVie Inc.,67.58000183105469,57.34000015258789,61.83000183105469,92.01000213623048,78.47000122070312,94.58999633789062,117.62999725341795,141.44000244140625,152.74000549316406,189.67999267578125
Pfizer Inc.,30.227703094482425,29.23149871826172,31.897533416748047,33.2163200378418,38.90891647338867,34.715370178222656,39.7599983215332,49.27000045776367,32.689998626708984,28.86000061035156
Biogen Inc.,343.5899963378906,273.3299865722656,286.8999938964844,265.1600036621094,230.5200042724609,301.260009765625,349.0400085449219,217.5800018310547,257.67999267578125,185.009994506836
"Becton, Dickinson and Company",133.31707763671875,138.9561004638672,177.5804901123047,207.8243865966797,230.89756774902344,241.2097625732422,243.49267578125,264.2300109863281,265.20001220703125,238.9100036621093
Humana Inc.,141.44000244140625,162.16000366210938,205.33999633789065,267.6499938964844,247.3800048828125,398.1000061035156,458.30999755859375,495.7200012207031,494.05999755859375,261.0899963378906
"West Pharmaceutical Services, Inc.",53.2599983215332,56.22999954223633,83.47000122070312,86.2699966430664,121.83999633789062,207.6600036621093,375.989990234375,328.25,372.510009765625,310.4100036621094
Bio-Techne Corporation,22.68000030517578,20.82999992370605,26.352500915527344,36.6974983215332,50.33250045776367,63.75,112.86499786376952,90.69249725341795,69.3499984741211,70.37999725341797
"Cardinal Health, Inc.",80.4800033569336,81.23999786376953,81.33999633789062,61.220001220703125,48.7400016784668,59.310001373291016,57.43999862670898,69.11000061035156,88.95999908447266,110.87000274658205
Mettler-Toledo International Inc.,286.6499938964844,313.6199951171875,473.7099914550781,573.2100219726562,753.2000122070312,848.6599731445312,1436.0400390625,1356.5999755859375,1100.030029296875,1294.9200439453125
Teleflex Incorporated,115.06999969482422,129.7899932861328,184.5200042724609,257.6499938964844,298.0299987792969,375.0700073242188,420.4299926757813,244.94000244140625,204.0200042724609,236.6300048828125
Baxter International Inc.,39.52199935913086,35.099998474121094,49.959999084472656,64.87000274658203,76.29000091552734,88.77999877929688,80.80999755859375,61.380001068115234,37.70000076293945,36.0099983215332
"Universal Health Services, Inc.",106.41000366210938,109.16999816894533,124.6500015258789,120.44000244140624,124.0,111.20999908447266,154.67999267578125,106.2699966430664,127.0199966430664,204.5500030517578
Abbott Laboratories,44.369998931884766,40.540000915527344,45.0099983215332,60.27999877929688,78.77999877929688,92.55999755859376,118.80999755859376,110.5500030517578,98.1500015258789,114.06999969482422
"Merck & Co., Inc.",57.23282241821289,48.79771041870117,62.48091506958008,51.28816986083984,75.87786102294922,79.1030502319336,77.55000305175781,91.04000091552734,106.33999633789062,104.2300033569336
"Agilent Technologies, Inc.",40.34000015258789,37.11000061035156,51.34999847412109,67.0,78.19999694824219,90.29000091552734,149.50999450683594,142.2899932861328,111.41000366210938,131.5399932861328
"The Cooper Companies, Inc.",39.60499954223633,30.46500015258789,48.8650016784668,56.272499084472656,72.70249938964844,80.07499694824219,102.7125015258789,82.26750183105469,82.21749877929688,105.51000213623048
"Walgreens Boots Alliance, Inc.",68.1500015258789,79.93000030517578,86.41000366210938,65.95999908447266,53.790000915527344,47.02000045776367,47.54999923706055,40.869998931884766,21.1200008392334,9.4399995803833
"Hologic, Inc.",26.450000762939453,34.959999084472656,40.09000015258789,37.630001068115234,46.34999847412109,53.11000061035156,69.18000030517578,71.88999938964844,70.20999908447266,80.45999908447266
Zoetis Inc.,42.77000045776367,43.380001068115234,53.470001220703125,81.86000061035156,103.1500015258789,141.3000030517578,198.3300018310547,172.4600067138672,176.67999267578125,182.759994506836
"Align Technology, Inc.",56.56999969482422,59.86000061035156,101.86000061035156,248.3000030517578,325.8800048828125,289.75,642.8599853515625,277.6600036621094,298.5599975585937,215.8000030517578
Johnson & Johnson,106.23999786376952,97.0,119.66000366210938,127.20999908447266,141.27999877929688,146.77000427246094,169.47999572753906,167.5800018310547,160.5,161.60000610351562
"Molina Healthcare, Inc.",50.040000915527344,53.77999877929688,49.470001220703125,77.75,126.75,171.77000427246094,257.7099914550781,331.9200134277344,334.5899963378906,315.20001220703125
"Gilead Sciences, Inc.",104.83999633789062,91.83999633789062,69.29000091552734,74.11000061035156,65.30000305175781,76.97000122070312,68.06999969482422,66.0199966430664,75.01000213623047,88.76000213623047
